content,label
我在最初的幾個小時裡感到異常激動，並且被問到幾乎是 seroquel 最佳答案將需要 pts,2
我下定決心要到達那裡,3
我在考慮我是否應該感到遺憾，但我得出的結論是，我寧願誠實地和她在一起，也不願不誠實地無處可去,0
我覺得即使你沒有鎖上門栓，你也很容易受到性侵犯,2
我感到有壓力要賺同樣的錢，如果不是比我以前賺的錢更多的話，不是因為蘭迪，而是因為改變我們生活方式的想法,2
我對這個 schite 有點敵意,1
我很無聊，感覺很有創意,3
我覺得那也會好的,3
我一直對整件事感到更加2,2
我永遠不會和其他敵人交朋友，所以我不需要感到孤立，因為他們會更討厭對方,0
儘管有激烈的戰鬥和動作豐富的遊戲，我覺得這款遊戲非常適合家庭和有趣,3
我什至會放棄我自己的問題，我覺得他們應該道歉並為我如何冤枉他們而道歉，而不會讓我的問題再次浮出水面,1
即使我在街上看到一個不幸的人乞討我也感到痛苦,0
我還是不行，因為感覺他還在生氣，他說了那些傷人的話,1
我不質疑它有時我感到沮喪他同意,1
我不得不承認我有點害怕獨自留在歐洲，沒有人真正知道我在哪里或我要去哪裡,2
我告訴他自己去他媽的，因為我覺得很討厭,1
我感到頭暈目眩我很興奮,0
由於我自己缺乏專業知識而不是暗示問題出在專家身上，我現在感到害怕,2
我喜歡超早參加比賽，因為它可以幫助我適應我或浴室的休息時間而不會感到匆忙,1
我在學校度過了很多時間，我們所有人都這樣做了，通過 sec schl 的生活和未來的挑戰認識我真的很奇怪,2
我決定強迫自己每週做一次我喜歡的事情的總結，正是為了這個目的，強迫自己去欣賞我每天或每週生活中的所有祝福和恩惠，即使我並不覺得特別感激,3
我是否應該在感到不安時給他發短信，我想踢和尖叫,2
在我收到第二本書系列的合同之前，我無法稱自己為作家而不內心懷疑我是否在裝腔作勢,2
我感到特別叛逆，我會恭敬地拒絕甚至站起來,1
當我無法進入節奏並且我的每一部分都說放棄時，我感到很失敗,0
我日復一日地醒來，仍然感覺自己被毆打並死去,0
我需要找到如何通過音樂重現這種感覺，這將是一首非常酷的歌,3
我什至可以幫助一個女孩不要走上我掉進的路 我覺得我已經取得了非常積極的成就,3
我充滿了空虛我感到空虛,0
我確實注意到了這種感覺，他讓我談談這個，但我對這個話題有點害羞,2
我走進一個朋友，做著我告訴她不要做的事情，僅僅因為這完全是錯誤的，我走了出去，感到憤怒和失望,1
我想起我說過的話和做過的事情，這讓我對自己感到厭惡,1
我計劃在游泳時感覺很棒，而且從來沒有氣喘吁籲,3
我恨你我恨你我恨你是那個只需輕輕一彈就可以讓我感覺華麗的人就是這麼容易,3
我覺得我可以過有需要的生活，因為我有更多的生活可以沉迷,0
我討厭家訪我覺得家裡有這樣的陌生人很脆弱和自我意識，我不確定精神科護士的社交禮儀真的邀請自己到你家來評估你是否需要在精神科,2
奇怪的是，我最終感到更加孤獨,0
當我開始細讀菜單時，我感到很樂觀,3
我最近感覺非常昏昏欲睡，有些情緒低落,0
我也接受了與不聽話的狗相處的可惡態度，我可以說我感到焦慮的父母的痛苦,2
我覺得大方的跨度風格字體大小,3
我很高興收到你給我寫的信和你寄給我的漂亮照片我真的很興奮,3
我與周圍的每個人都完全孤獨，因為沒有人關心幫助我，少數人說他們想要，但感覺不真誠，我也不關心與他們聯繫,1
我感到恐懼毫無價值，缺乏動力，因為恐懼而無法前進,2
我沒有先給他發短信，他也沒有繼續談話，說如果我說再見，那就這樣他就像好的，再見，我稍後再和你說話我只是覺得我惹惱了他,1
差點被車撞倒,2
我感到非常痛苦和麻木,2
我不會為此受到責備，因為我與這無關,0
我很不情願告訴你我在做市場，但後來我覺得這很荒謬，因為你也許可以給我一些建議支持,2
我意識到我感到被拒絕，但這不是我所期望的,0
我對要寫什麼感到猶豫和不確定,2
我看到狗跑來跑去，因為我知道如果徒步旅行者迷路並且孤身一人，我會有什麼感覺,0
我想那是我第一次感到有點想家,0
我喜歡將此歸因於年輕時的無知，但我覺得那太客氣了,3
我記得 13 年在書的結尾感到非常害怕，這個非常親密和富有同情心的角色最終被揭露為可怕的敵人面具掉落,2
我理解你有時會覺得自己像個受驚的孩子，但我知道你是我認識的最堅強的人之一,2
我可能會感到苦惱,2
在參加英語講座的名單上聽到我的名字,3
昨晚我也覺得很有趣,3
我感覺很敵對,1
我告訴自己，我感覺不到她，因為我說服自己，她出生在另一種生活中,3
我現在壓力很大，我不禁對他們讓我簽字的所有文書工作感到偏執,2
我開始這樣想我覺得有缺陷,0
我睡覺時感到不安和過熱,2
我不願意寫這個想法，因為有人可能會偷走它,2
我對這個學期感到很不確定,2
我從不在乎你有錢不帥只要你在乎我保護我在乎我的感情不要傷害我我們剛開始的關係,0
我覺得我很粗魯你不注意你空間周圍的樹木你只是繼續奔跑如果我以前見過你但我知道這不可能是真的你的形象現在正在褪色你能不能成為曾經的影子曾是,1
我感到非常叛逆和顛覆，當然要把它們打印出來，然後把它們放在我父母可以讀到的地方,1
我厭倦了感覺如此不重要,0
我更喜歡做一些暴力性行為來解開我大腦中的結，讓我理順一點，讓我對事情有更好的看法,1
我是問題 我誤解了他們的真實感受 我覺得自己不被愛，因為我有缺陷,0
我覺得當愛曾經在那裡時，它可能會再次出現，但是當他是一個固執的人時，我該怎麼做,1
我醒來後感覺負擔減輕了,0
做完之後感覺棒極了,3
我有點驚慌,2
我感到心煩意亂、不屈不撓的不快樂爆發，因為我認為周圍的世界向我展示了它的真實面目,2
凌晨時分，我獨自一人在宿舍的房間裡，有人猛烈地敲門,2
我確實是來聊天的，但格溫在這裡也感覺很冒險,3
我開始發現，如果我不寫，我會在剩下的時間裡對它感到內疚，這會搞砸我的一天,0
我有一個深愛的男人，讓我覺得自己如此不重要,0
我理解在時尚服裝中找不到任何適合感到不舒服的感覺,2
我需要做一些瘋狂的事情來充實我的生活，否則我覺得我的生活太自滿了,3
除了試圖從害怕剖腹產的恐懼中安慰我媽媽和米爾之外，我大部分時間都感到茫然,0
我覺得我的存在是值得的,3
我不覺得被白宮忽視,0
我現在覺得這首歌暴力女性美國音樂也許是因為我吸毒太多了,1
我只是想發帖如果你覺得被侮辱不舒服不要讀這個,1
我剛開始對自己擁有的東西感到不知所措哈哈,2
我覺得爛的時候,0
我不知道為什麼，但我對這種禮儀建議感到沮喪,0
當人們問我一個簡單的問題時，我感到很痛苦，你好嗎,2
我現在對此感到很瑣碎,1
考慮到我的核心喜劇，我討厭在這裡變得個人化，但我覺得我很虛偽，沒有讓那些讓我看到他們生活的人看不到我的生活,1
我能夠沿著電車線一路回到我的住所，不再像我到達時那樣無助無知的外國人,2
當我寫這樣的東西時，我感到自私,1
我認為破壞友誼或破壞家庭關係不值得感到優越,3
我覺得我可以為我最初的剪輯所取得的成就感到自豪,3
我還強制性地去了桑樹店，如果我不把我的蒂莉包帶回母艦去看看所有其他的包，我會覺得很粗魯,1
我開始對整個生活世界充滿敵意，而這並不適合我,1
我在科學博覽會上獲得一等獎,3
我覺得我差點忘了怎麼說話我煩躁只想睡覺，我特別不想和任何人在一起,1
我感到輕微的威脅,2
我和特雷弗走進了第一個，你可以感覺到那裡已經有所有人的熱度，所以這並不令人愉快，顏色太棒了，銘文就像穆罕默德所說的那樣，它們將是描述國王和國王的日常生活,3
我走在狹窄的涵洞卡車上互相超車 我感到脆弱 渺小而恐懼,2
我是我發現我的眼睛很痛，我的第三隻眼睛感到鈍痛,0
我對自己隱瞞了自己的感受，甚至向我的其他一些討厭你以及你對他們的立場的孩子們捍衛了你,1
我感到不高興或脾氣暴躁，然後內疚開始了,1
我說對整件事持懷疑態度,2
去年當我開始寫這個博客時，我對我將如何看待這個博客感到天生的敵意,1
我越想越憤怒,1
我要讓你微笑，或者至少讓你感到厭惡，所以我會的,1
我很無聊，我覺得很糟糕，很空虛,0
我感到鋒利的邊緣開始咬人,3
我貼的是關於感覺運動超低的,3
我覺得有必要帶著我看到和拍攝的迷人的畫來重訪法國,3
我不需要想那麼多如果和我的朋友會怎樣，當然我還是有點喜歡我的好朋友，但我不再感到沮喪了,0
我只是覺得很討厭我的壞,1
我覺得自己很懦弱，所以我必須在開始時標記它以確保自我識別時的準確性,2
我喜歡讓他們在身邊，因為它讓大院感覺更活潑,3
我覺得雨放大器不堪重負,2
我很高興，我覺得這寶貴的時間肯定會過去,3
我想尖叫 沒有聰明的人不會像大拇指一樣伸出來,3
我什至可能會感到幸福和快樂，並對自己充滿信心,3
我能感覺到自己變得惱怒和憤怒,1
對於友船狀態的變化，我一直有些惆悵,0
我感到被冒犯了，與此同時，我腦海中的小聲音在竊竊私語他知道你是個騙子,1
我有的是，我總是覺得我對陌生人非常懷疑，並不斷相信有人潛伏在陰影中，動機不正，準備跳出來抓住我,2
我覺得事情比幾年前輕鬆多了,3
我渴望與現在不同的感覺更平靜更成功,3
我覺得很優柔寡斷,2
我的意思是我說的我認為她對生活和陪伴的感覺是悲慘的,0
我應該感到感激或完全pani,3
我讓那個女孩不那么生氣,1
我真的覺得自己是受害者,0
我認識到我們不合適他總是很失望我沒有每天打電話給他做一些事情我自己而不是一起做並且沒有經常來我總是感到壓力而且這對我來說既不健康也不自然,2
我感到羞辱，我不知道或看到你在暗中做什麼,0
我並沒有真正感覺到它只是很尷尬而且有點令人毛骨悚然,0
最近我感覺有點筋疲力盡，我的精力集中在某些項目上,0
我對我個人治療的最終結果感到滿意,3
我有一種感覺，這只是為了激怒我，因為他也不藝術,3
我覺得很不耐煩,1
我覺得我剝奪了自己生活中的快樂和經歷，因為我害怕，因為我發育遲緩,2
我為這樣的感覺感到卑鄙和可怕，但我知道這是我要背負的十字架，我必須耐心和,1
